time,temp,dew,date,RH
570849,29.4,6,1996-02-14T14:30:00Z,22.82
570850,30,6,1996-02-14T15:30:00Z,22.05
570851,30,5,1996-02-14T16:30:00Z,20.57
570852,30.8,6.1,1996-02-14T17:30:00Z,21.21
570853,29,3,1996-02-14T18:30:00Z,18.94
570854,27,4,1996-02-14T19:30:00Z,22.84
570855,24,10.3,1996-02-14T20:30:00Z,42
570856,24,8,1996-02-14T21:30:00Z,35.97
570857,21,6,1996-02-14T22:30:00Z,37.64
570858,19.4,8.2,1996-02-14T23:30:00Z,48.31
570860,18,8,1996-02-15T01:30:00Z,52.01
570861,20,12.2,1996-02-15T02:30:00Z,60.8
570862,19,10,1996-02-15T03:30:00Z,55.91
570863,19,10.7,1996-02-15T04:30:00Z,58.58
570864,19,11.4,1996-02-15T05:30:00Z,61.37
570865,18,11,1996-02-15T06:30:00Z,63.62
570866,17,11,1996-02-15T07:30:00Z,67.77
570867,18.4,11.1,1996-02-15T08:30:00Z,62.46
570868,20,10,1996-02-15T09:30:00Z,52.54
570869,23,11,1996-02-15T10:30:00Z,46.74
570870,27.4,10.9,1996-02-15T11:30:00Z,35.73
570871,27,10,1996-02-15T12:30:00Z,34.45
570872,28,9,1996-02-15T13:30:00Z,30.38
570873,29.2,8,1996-02-15T14:30:00Z,26.48
570876,29,6.5,1996-02-15T17:30:00Z,24.18
570877,28,6,1996-02-15T18:30:00Z,24.76
570878,26,8,1996-02-15T19:30:00Z,31.93
570879,23.6,9.7,1996-02-15T20:30:00Z,41.33
570881,21,10,1996-02-15T22:30:00Z,49.4
570883,17,10,1996-02-16T00:30:00Z,63.4
570884,17,9,1996-02-16T01:30:00Z,59.28
570885,16.4,8.6,1996-02-16T02:30:00Z,59.94
570887,15,9,1996-02-16T04:30:00Z,67.36
570888,17.4,7.5,1996-02-16T05:30:00Z,52.21
570889,16,8,1996-02-16T06:30:00Z,59.04
570890,16,9,1996-02-16T07:30:00Z,63.17
570891,18.4,6.9,1996-02-16T08:30:00Z,47.05
570892,21,4,1996-02-16T09:30:00Z,32.75
570893,24,5,1996-02-16T10:30:00Z,29.27
570894,27.2,6.3,1996-02-16T11:30:00Z,26.48
570895,27,7,1996-02-16T12:30:00Z,28.12
570896,29,6,1996-02-16T13:30:00Z,23.36
570897,30.6,7.6,1996-02-16T14:30:00Z,23.78
570900,30.8,7.3,1996-02-16T17:30:00Z,23.03
570902,27,10,1996-02-16T19:30:00Z,34.45
570903,24.6,11.1,1996-02-16T20:30:00Z,42.73
570904,22,10,1996-02-16T21:30:00Z,46.47
570906,20.4,13,1996-02-16T23:30:00Z,62.5
570908,19,10,1996-02-17T01:30:00Z,55.91
570909,19,8,1996-02-17T02:30:00Z,48.86
570910,19,7,1996-02-17T03:30:00Z,45.63
570911,18,9,1996-02-17T04:30:00Z,55.66
570912,18.8,6.4,1996-02-17T05:30:00Z,44.34
570913,18,5,1996-02-17T06:30:00Z,42.31
570914,18,4,1996-02-17T07:30:00Z,39.46
570915,20,4.9,1996-02-17T08:30:00Z,37.09
570916,23,4,1996-02-17T09:30:00Z,28.99
570917,25,5,1996-02-17T10:30:00Z,27.57
570918,28.2,6.2,1996-02-17T11:30:00Z,24.81
570920,30,6,1996-02-17T13:30:00Z,22.05
570921,31.8,7.4,1996-02-17T14:30:00Z,21.9
570922,32,7,1996-02-17T15:30:00Z,21.07
570923,32,6,1996-02-17T16:30:00Z,19.67
570924,32,7.2,1996-02-17T17:30:00Z,21.36
570925,31,7,1996-02-17T18:30:00Z,22.31
570926,29,10,1996-02-17T19:30:00Z,30.66
570927,26.2,10.1,1996-02-17T20:30:00Z,36.35
570929,25,9,1996-02-17T22:30:00Z,36.26
570930,23.6,8.2,1996-02-17T23:30:00Z,37.35
570931,23,8,1996-02-18T00:30:00Z,38.21
570932,22,7,1996-02-18T01:30:00Z,37.92
570933,20.8,8.7,1996-02-18T02:30:00Z,45.82
570934,21,7,1996-02-18T03:30:00Z,40.32
570935,20,9,1996-02-18T04:30:00Z,49.13
570936,21,8,1996-02-18T05:30:00Z,43.17
570938,21,7,1996-02-18T07:30:00Z,40.32
570939,22,7,1996-02-18T08:30:00Z,37.92
570940,23,8,1996-02-18T09:30:00Z,38.21
570941,25,8,1996-02-18T10:30:00Z,33.88
570942,29,9.3,1996-02-18T11:30:00Z,29.25
570943,30,10,1996-02-18T12:30:00Z,28.94
570944,31,11,1996-02-18T13:30:00Z,29.21
570945,33,10.1,1996-02-18T14:30:00Z,24.57
570946,33,11,1996-02-18T15:30:00Z,26.08
570947,34,5,1996-02-18T16:30:00Z,16.4
570948,33,7,1996-02-18T17:30:00Z,19.92
570949,32,9,1996-02-18T18:30:00Z,24.14
570950,30,9,1996-02-18T19:30:00Z,27.06
570951,28.2,10.6,1996-02-18T20:30:00Z,33.43
570952,27,9,1996-02-18T21:30:00Z,32.21
570953,26,7,1996-02-18T22:30:00Z,29.82
570954,24.6,7.1,1996-02-18T23:30:00Z,32.64
570955,23,7,1996-02-19T00:30:00Z,35.69
570957,21.8,6.5,1996-02-19T02:30:00Z,37.1
570960,20.4,7.6,1996-02-19T05:30:00Z,43.59
570962,17,6,1996-02-19T07:30:00Z,48.31
570963,21,6.4,1996-02-19T08:30:00Z,38.69
570964,23,4,1996-02-19T09:30:00Z,28.99
570966,29.6,4.4,1996-02-19T11:30:00Z,20.19
570968,32,-2,1996-02-19T13:30:00Z,11.12
570969,33,3.1,1996-02-19T14:30:00Z,15.18
570970,33,1,1996-02-19T15:30:00Z,13.07
570972,33,0.7,1996-02-19T17:30:00Z,12.79
570974,29,7,1996-02-19T19:30:00Z,25.02
570975,24.4,9.4,1996-02-19T20:30:00Z,38.61
570977,22,8,1996-02-19T22:30:00Z,40.6
570978,22,7,1996-02-19T23:30:00Z,37.92
570979,22,6,1996-02-20T00:30:00Z,35.4
570980,21,7,1996-02-20T01:30:00Z,40.32
570981,20.4,8.1,1996-02-20T02:30:00Z,45.1
570982,20,6,1996-02-20T03:30:00Z,40.03
570983,19,7,1996-02-20T04:30:00Z,45.63
570984,16.6,7.9,1996-02-20T05:30:00Z,56.44
570985,18,6,1996-02-20T06:30:00Z,45.35
570986,18,6,1996-02-20T07:30:00Z,45.35
570987,19.4,7.2,1996-02-20T08:30:00Z,45.12
570988,21,7,1996-02-20T09:30:00Z,40.32
570989,24,8,1996-02-20T10:30:00Z,35.97
570990,28.4,8.3,1996-02-20T11:30:00Z,28.31
570992,31,7,1996-02-20T13:30:00Z,22.31
570993,32.2,7,1996-02-20T14:30:00Z,20.84
570994,32,6,1996-02-20T15:30:00Z,19.67
570995,33,7,1996-02-20T16:30:00Z,19.92
570996,32.8,8.1,1996-02-20T17:30:00Z,21.71
570997,31,3,1996-02-20T18:30:00Z,16.88
570998,30,7,1996-02-20T19:30:00Z,23.62
570999,26.2,11,1996-02-20T20:30:00Z,38.6
571000,25,11,1996-02-20T21:30:00Z,41.45
571001,25,10,1996-02-20T22:30:00Z,38.78
571002,25,9.8,1996-02-20T23:30:00Z,38.26
571003,24,8,1996-02-21T00:30:00Z,35.97
571004,24,9,1996-02-21T01:30:00Z,38.49
571005,22,10.8,1996-02-21T02:30:00Z,49.01
571008,21,14.5,1996-02-21T05:30:00Z,66.4
571009,20,14,1996-02-21T06:30:00Z,68.38
571010,21,17,1996-02-21T07:30:00Z,77.92
571011,21,17.8,1996-02-21T08:30:00Z,81.95
571013,24,18,1996-02-21T10:30:00Z,69.16
571014,27,18.9,1996-02-21T11:30:00Z,61.23
571015,29,19,1996-02-21T12:30:00Z,54.83
571016,30,19,1996-02-21T13:30:00Z,51.76
571017,22,15.8,1996-02-21T14:30:00Z,67.9
571018,33,16,1996-02-21T15:30:00Z,36.12
571019,32,15,1996-02-21T16:30:00Z,35.84
571020,32.6,14.4,1996-02-21T17:30:00Z,33.33
571023,28,15.7,1996-02-21T20:30:00Z,47.18
571024,27,16,1996-02-21T21:30:00Z,50.99
571025,26,13,1996-02-21T22:30:00Z,44.56
571026,25,14.2,1996-02-21T23:30:00Z,51.12
571027,25,15,1996-02-22T00:30:00Z,53.83
571028,24,15,1996-02-22T01:30:00Z,57.15
571030,23,15,1996-02-22T03:30:00Z,60.7
571031,20,15,1996-02-22T04:30:00Z,72.94
571032,19.6,14.5,1996-02-22T05:30:00Z,72.4
571033,19,15,1996-02-22T06:30:00Z,77.62
571034,19,13,1996-02-22T07:30:00Z,68.18
571035,21,15,1996-02-22T08:30:00Z,68.58
571036,22,17,1996-02-22T09:30:00Z,73.29
571037,25,17,1996-02-22T10:30:00Z,61.16
571038,28,17.6,1996-02-22T11:30:00Z,53.23
571039,29,18,1996-02-22T12:30:00Z,51.5
571040,32,18,1996-02-22T13:30:00Z,43.38
571041,33.8,15.2,1996-02-22T14:30:00Z,32.81
571042,33,16,1996-02-22T15:30:00Z,36.12
571043,33,15,1996-02-22T16:30:00Z,33.88
571044,33.4,14.2,1996-02-22T17:30:00Z,31.46
571045,32,15,1996-02-22T18:30:00Z,35.84
571046,30,17,1996-02-22T19:30:00Z,45.64
571047,28.4,17.3,1996-02-22T20:30:00Z,51.03
571048,27,16,1996-02-22T21:30:00Z,50.99
571049,26,18,1996-02-22T22:30:00Z,61.39
571050,25,18,1996-02-22T23:30:00Z,65.15
571051,25,16,1996-02-23T00:30:00Z,57.39
571052,24,18,1996-02-23T01:30:00Z,69.16
571053,23.4,18,1996-02-23T02:30:00Z,71.71
571054,23,18,1996-02-23T03:30:00Z,73.46
571055,22,18,1996-02-23T04:30:00Z,78.06
571056,21.4,18.2,1996-02-23T05:30:00Z,82
571057,21,19,1996-02-23T06:30:00Z,88.35
571058,21,18,1996-02-23T07:30:00Z,82.99
571059,22.4,17.6,1996-02-23T08:30:00Z,74.29
571060,24,16,1996-02-23T09:30:00Z,60.93
571061,26,15,1996-02-23T10:30:00Z,50.73
571062,29,14.1,1996-02-23T11:30:00Z,40.16
571063,30,14.05,1996-02-23T12:30:00Z,37.78
571064,31,14,1996-02-23T13:30:00Z,35.56
571065,32.4,13.6,1996-02-23T14:30:00Z,32.01
571067,34,14,1996-02-23T16:30:00Z,30.03
571068,33.2,13.4,1996-02-23T17:30:00Z,30.2
571070,30,14.55,1996-02-23T19:30:00Z,39.02
571071,28,15.7,1996-02-23T20:30:00Z,47.18
571074,24.4,17.3,1996-02-23T23:30:00Z,64.61
571075,24,18,1996-02-24T00:30:00Z,69.16
571076,24,19,1996-02-24T01:30:00Z,73.63
571077,23.4,13.5,1996-02-24T02:30:00Z,53.77
571079,23,15,1996-02-24T04:30:00Z,60.7
571080,21,16,1996-02-24T05:30:00Z,73.11
571081,21,17,1996-02-24T06:30:00Z,77.92
571082,20,17,1996-02-24T07:30:00Z,82.87
571083,21.4,18.5,1996-02-24T08:30:00Z,83.56
571086,28.2,18.9,1996-02-24T11:30:00Z,57.08
571087,29,19,1996-02-24T12:30:00Z,54.83
571088,30,19,1996-02-24T13:30:00Z,51.76
571089,31.6,17.6,1996-02-24T14:30:00Z,43.27
571090,32,18,1996-02-24T15:30:00Z,43.38
571091,32,17,1996-02-24T16:30:00Z,40.72
571092,30.8,17.7,1996-02-24T17:30:00Z,45.57
571093,30,17,1996-02-24T18:30:00Z,45.64
571095,27.2,16.2,1996-02-24T20:30:00Z,51.04
571096,27,17,1996-02-24T21:30:00Z,54.33
571098,25,16.6,1996-02-24T23:30:00Z,59.63
571099,25,15,1996-02-25T00:30:00Z,53.83
571100,25,14,1996-02-25T01:30:00Z,50.46
571101,23.4,13.5,1996-02-25T02:30:00Z,53.77
571102,23,14,1996-02-25T03:30:00Z,56.91
571103,22,14,1996-02-25T04:30:00Z,60.47
571104,21.6,14.5,1996-02-25T05:30:00Z,64
571106,21,15,1996-02-25T07:30:00Z,68.58
571107,20.8,14.3,1996-02-25T08:30:00Z,66.36
571108,20,14,1996-02-25T09:30:00Z,68.38
571109,21,10,1996-02-25T10:30:00Z,49.4
571110,25,7.2,1996-02-25T11:30:00Z,32.09
571113,27,9,1996-02-25T14:30:00Z,32.21
571114,28,11,1996-02-25T15:30:00Z,34.73
571115,29,12,1996-02-25T16:30:00Z,35.01
571116,28.6,10.2,1996-02-25T17:30:00Z,31.8
571117,28,11,1996-02-25T18:30:00Z,34.73
571118,27,13,1996-02-25T19:30:00Z,42.01
571119,25,10.3,1996-02-25T20:30:00Z,39.56
571121,23.1,7.65,1996-02-25T22:30:00Z,37.09
571122,21.2,5,1996-02-25T23:30:00Z,34.69
571123,21,7,1996-02-26T00:30:00Z,40.32
571124,20,7,1996-02-26T01:30:00Z,42.88
571125,17.8,4.4,1996-02-26T02:30:00Z,41.09
571127,17,4,1996-02-26T04:30:00Z,42.03
571128,16.4,4.6,1996-02-26T05:30:00Z,45.53
571129,16,5,1996-02-26T06:30:00Z,48.03
571130,16,6,1996-02-26T07:30:00Z,51.48
571131,17.2,5.2,1996-02-26T08:30:00Z,45.13
571132,18,6,1996-02-26T09:30:00Z,45.35
571133,20,8,1996-02-26T10:30:00Z,45.91
571134,23.4,8.4,1996-02-26T11:30:00Z,38.32
571135,24,9,1996-02-26T12:30:00Z,38.49
571136,25,8,1996-02-26T13:30:00Z,33.88
571137,26.6,4.6,1996-02-26T14:30:00Z,24.38
571138,27,7,1996-02-26T15:30:00Z,28.12
571139,27,5,1996-02-26T16:30:00Z,24.49
571140,26.4,3.5,1996-02-26T17:30:00Z,22.84
571141,26,6,1996-02-26T18:30:00Z,27.84
571142,25,6,1996-02-26T19:30:00Z,29.55
571143,21.6,6.8,1996-02-26T20:30:00Z,38.33
571144,20,9,1996-02-26T21:30:00Z,49.13
571145,18,10,1996-02-26T22:30:00Z,59.52
571146,17,8,1996-02-26T23:30:00Z,55.4
571147,17,10,1996-02-27T00:30:00Z,63.4
571148,15,9,1996-02-27T01:30:00Z,67.36
571149,14.8,7.1,1996-02-27T02:30:00Z,59.97
571150,14,8,1996-02-27T03:30:00Z,67.15
571151,14,8,1996-02-27T04:30:00Z,67.15
571152,15.4,6.4,1996-02-27T05:30:00Z,54.99
571154,14,6,1996-02-27T07:30:00Z,58.55
571155,16.8,5.7,1996-02-27T08:30:00Z,47.92
571156,21,7,1996-02-27T09:30:00Z,40.32
571157,24,8,1996-02-27T10:30:00Z,35.97
571158,27.4,6.6,1996-02-27T11:30:00Z,26.72
571159,27,8,1996-02-27T12:30:00Z,30.1
571160,29,7,1996-02-27T13:30:00Z,25.02
571161,30,2.4,1996-02-27T14:30:00Z,17.13
571162,30,1,1996-02-27T15:30:00Z,15.5
571164,30,0.8,1996-02-27T17:30:00Z,15.28
571165,29,1,1996-02-27T18:30:00Z,16.42
571167,23.4,7.4,1996-02-27T20:30:00Z,35.8
571168,23,7,1996-02-27T21:30:00Z,35.69
571169,22,7,1996-02-27T22:30:00Z,37.92
571170,20,7.1,1996-02-27T23:30:00Z,43.18
571171,19,7,1996-02-28T00:30:00Z,45.63
571173,17,5,1996-02-28T02:30:00Z,45.07
571175,16,7,1996-02-28T04:30:00Z,55.14
571176,17.4,6.5,1996-02-28T05:30:00Z,48.75
571177,18,6,1996-02-28T06:30:00Z,45.35
571179,19.2,5.9,1996-02-28T08:30:00Z,41.78
571180,22,7,1996-02-28T09:30:00Z,37.92
571181,25,7,1996-02-28T10:30:00Z,31.65
571182,28.4,6.6,1996-02-28T11:30:00Z,25.21
571183,29,9,1996-02-28T12:30:00Z,28.66
571184,31,9,1996-02-28T13:30:00Z,25.55
571185,32,5.9,1996-02-28T14:30:00Z,19.54
571186,32,9,1996-02-28T15:30:00Z,24.14
571187,33,7,1996-02-28T16:30:00Z,19.92
571188,32.4,5.4,1996-02-28T17:30:00Z,18.45
571189,31,7,1996-02-28T18:30:00Z,22.31
571191,26.4,7.2,1996-02-28T20:30:00Z,29.53
571192,24,10,1996-02-28T21:30:00Z,41.17
571193,22,10,1996-02-28T22:30:00Z,46.47
571194,22,7.9,1996-02-28T23:30:00Z,40.33
571195,21,10,1996-02-29T00:30:00Z,49.4
571196,18,10,1996-02-29T01:30:00Z,59.52
571197,19.4,8.2,1996-02-29T02:30:00Z,48.31
571198,18,9,1996-02-29T03:30:00Z,55.66
571199,19,9,1996-02-29T04:30:00Z,52.28
571200,21,5.3,1996-02-29T05:30:00Z,35.86
571201,20,8,1996-02-29T06:30:00Z,45.91
571202,20,9,1996-02-29T07:30:00Z,49.13
571203,22.4,4.6,1996-02-29T08:30:00Z,31.35
571204,24,8,1996-02-29T09:30:00Z,35.97
571205,26,9,1996-02-29T10:30:00Z,34.17
571206,29.6,6.3,1996-02-29T11:30:00Z,23.03
571207,31,11,1996-02-29T12:30:00Z,29.21
571208,32,12,1996-02-29T13:30:00Z,29.48
571209,34.4,8.1,1996-02-29T14:30:00Z,19.85
571212,35.4,6.9,1996-02-29T17:30:00Z,17.3
571213,34,10,1996-02-29T18:30:00Z,23.07
571214,32,12,1996-02-29T19:30:00Z,29.48
571215,27.6,11.6,1996-02-29T20:30:00Z,36.99
571216,27,13,1996-02-29T21:30:00Z,42.01
571217,26,13,1996-02-29T22:30:00Z,44.56
571218,24,11.2,1996-02-29T23:30:00Z,44.59
571219,23,13,1996-03-01T00:30:00Z,53.32
571220,23,13,1996-03-01T01:30:00Z,53.32
571221,22,11.2,1996-03-01T02:30:00Z,50.33
571224,20.8,11.9,1996-03-01T05:30:00Z,56.73
571225,20,13,1996-03-01T06:30:00Z,64.07
571226,22,12,1996-03-01T07:30:00Z,53.06
571227,23,9.3,1996-03-01T08:30:00Z,41.72
571228,24,13,1996-03-01T09:30:00Z,50.2
571230,30.6,11.4,1996-03-01T11:30:00Z,30.69
571232,34,16,1996-03-01T13:30:00Z,34.15
571233,36,8.1,1996-03-01T14:30:00Z,18.17
571234,36,15,1996-03-01T15:30:00Z,28.67
571235,37,15,1996-03-01T16:30:00Z,27.14
571236,36,9.3,1996-03-01T17:30:00Z,19.71
571238,34,16,1996-03-01T19:30:00Z,34.15
571239,30,15.4,1996-03-01T20:30:00Z,41.22
571240,29,16,1996-03-01T21:30:00Z,45.37
571241,27,17,1996-03-01T22:30:00Z,54.33
571242,26,15.1,1996-03-01T23:30:00Z,51.05
571243,25,17,1996-03-02T00:30:00Z,61.16
571244,25,17,1996-03-02T01:30:00Z,61.16
571245,24.6,12,1996-03-02T02:30:00Z,45.35
571246,25,13,1996-03-02T03:30:00Z,47.28
571247,24,11,1996-03-02T04:30:00Z,44.01
571248,23.4,6.8,1996-03-02T05:30:00Z,34.36
571251,22,7.4,1996-03-02T08:30:00Z,38.98
571254,29,10.9,1996-03-02T11:30:00Z,32.55
571255,31,15,1996-03-02T12:30:00Z,37.94
571257,22.8,2.7,1996-03-02T14:30:00Z,26.77
571259,33,12,1996-03-02T16:30:00Z,27.87
571260,32.4,4,1996-03-02T17:30:00Z,16.73
571261,31,12,1996-03-02T18:30:00Z,31.21
571263,27.6,7.5,1996-03-02T20:30:00Z,28.09
571264,26,12,1996-03-02T21:30:00Z,41.73
571266,24,6.7,1996-03-02T23:30:00Z,32.92
571268,22,11,1996-03-03T01:30:00Z,49.67
571269,20.6,12.1,1996-03-03T02:30:00Z,58.2
571270,20,11,1996-03-03T03:30:00Z,56.16
571272,17,11.5,1996-03-03T05:30:00Z,70.05
571274,16,14,1996-03-03T07:30:00Z,87.93
571275,20.4,12.6,1996-03-03T08:30:00Z,60.89
571277,25,13,1996-03-03T10:30:00Z,47.28
571278,28.8,12.5,1996-03-03T11:30:00Z,36.6
571279,29,12,1996-03-03T12:30:00Z,35.01
571280,31,11,1996-03-03T13:30:00Z,29.21
571281,33,9,1996-03-03T14:30:00Z,22.82
571284,33,7.8,1996-03-03T17:30:00Z,21.04
571287,26.4,12.7,1996-03-03T20:30:00Z,42.67
571288,25,13,1996-03-03T21:30:00Z,47.28
571289,24,12,1996-03-03T22:30:00Z,47.01
571290,22,12.5,1996-03-03T23:30:00Z,54.83
571291,21,11,1996-03-04T00:30:00Z,52.8
571293,20,11.3,1996-03-04T02:30:00Z,57.29
571295,19,11,1996-03-04T04:30:00Z,59.76
571296,20.6,10.3,1996-03-04T05:30:00Z,51.65
571297,19,11,1996-03-04T06:30:00Z,59.76
571298,19,10,1996-03-04T07:30:00Z,55.91
571299,23.2,9.6,1996-03-04T08:30:00Z,42.06
571300,24,11,1996-03-04T09:30:00Z,44.01
571301,27,12,1996-03-04T10:30:00Z,39.34
571302,31.2,9.7,1996-03-04T11:30:00Z,26.48
571303,32,11,1996-03-04T12:30:00Z,27.6
571304,33,10,1996-03-04T13:30:00Z,24.4
571305,34,6,1996-03-04T14:30:00Z,17.58
571306,34,9,1996-03-04T15:30:00Z,21.57
571307,34,11,1996-03-04T16:30:00Z,24.66
571308,33.4,5.4,1996-03-04T17:30:00Z,17.44
571311,28,7.6,1996-03-04T20:30:00Z,27.63
571312,26,12,1996-03-04T21:30:00Z,41.73
571313,25,14,1996-03-04T22:30:00Z,50.46
571314,21.6,9.3,1996-03-04T23:30:00Z,45.43
571320,21.6,6.8,1996-03-05T05:30:00Z,38.33
571321,20,9,1996-03-05T06:30:00Z,49.13
571322,20,10,1996-03-05T07:30:00Z,52.54
571323,24,6.7,1996-03-05T08:30:00Z,32.92
571324,25,8,1996-03-05T09:30:00Z,33.88
571325,28,11,1996-03-05T10:30:00Z,34.73
571326,32,7.8,1996-03-05T11:30:00Z,22.26
571327,33,12,1996-03-05T12:30:00Z,27.87
571328,34,12,1996-03-05T13:30:00Z,26.35
571329,35.4,4.9,1996-03-05T14:30:00Z,15.07
571330,35,6,1996-03-05T15:30:00Z,16.63
571331,35,8,1996-03-05T16:30:00Z,19.07
571332,34.5,5.4,1996-03-05T17:30:00Z,16.4
571333,34,10,1996-03-05T18:30:00Z,23.07
571334,32,10,1996-03-05T19:30:00Z,25.82
571335,29,6.5,1996-03-05T20:30:00Z,24.18
571336,29,9,1996-03-05T21:30:00Z,28.66
571337,27,9,1996-03-05T22:30:00Z,32.21
571338,23.8,10,1996-03-05T23:30:00Z,41.67
571339,24,11,1996-03-06T00:30:00Z,44.01
571341,22,9.4,1996-03-06T02:30:00Z,44.63
571344,19,10,1996-03-06T05:30:00Z,55.91
571345,18,11,1996-03-06T06:30:00Z,63.62
571346,18,11,1996-03-06T07:30:00Z,63.62
571347,24.2,8.1,1996-03-06T08:30:00Z,35.79
571349,30,11,1996-03-06T10:30:00Z,30.93
571350,33.4,7.4,1996-03-06T11:30:00Z,20.01
571351,34,11,1996-03-06T12:30:00Z,24.66
571352,35,12,1996-03-06T13:30:00Z,24.92
571353,36.8,4.4,1996-03-06T14:30:00Z,13.47
571354,36,11,1996-03-06T15:30:00Z,22.08
571355,36,11,1996-03-06T16:30:00Z,22.08
571356,36,6.2,1996-03-06T17:30:00Z,15.95
571357,34,9,1996-03-06T18:30:00Z,21.57
571358,31,13,1996-03-06T19:30:00Z,33.32
571359,28.4,8,1996-03-06T20:30:00Z,27.74
571361,25,12,1996-03-06T22:30:00Z,44.28
571362,23.4,10.8,1996-03-06T23:30:00Z,45.02
571363,23,12,1996-03-07T00:30:00Z,49.93
571364,21,12,1996-03-07T01:30:00Z,56.41
571365,23.4,8.4,1996-03-07T02:30:00Z,38.32
571366,23,11,1996-03-07T03:30:00Z,46.74
571367,23,8,1996-03-07T04:30:00Z,38.21
571368,21.4,8.5,1996-03-07T05:30:00Z,43.57
571370,20,11,1996-03-07T07:30:00Z,56.16
571371,21,10.4,1996-03-07T08:30:00Z,50.74
571372,24,16,1996-03-07T09:30:00Z,60.93
571373,27,15,1996-03-07T10:30:00Z,47.82
571374,31.6,7.6,1996-03-07T11:30:00Z,22.46
571375,32,11,1996-03-07T12:30:00Z,27.6
571376,34,13,1996-03-07T13:30:00Z,28.13
571377,36,5.5,1996-03-07T14:30:00Z,15.2
571378,36,12,1996-03-07T15:30:00Z,23.58
571379,36,12,1996-03-07T16:30:00Z,23.58
571380,36,5.5,1996-03-07T17:30:00Z,15.2
571381,35,8,1996-03-07T18:30:00Z,19.07
571382,32,14,1996-03-07T19:30:00Z,33.6
571383,28,11.3,1996-03-07T20:30:00Z,35.43
571384,27,13,1996-03-07T21:30:00Z,42.01
571385,26,12,1996-03-07T22:30:00Z,41.73
571386,24.4,12.2,1996-03-07T23:30:00Z,46.51
571387,24,12,1996-03-08T00:30:00Z,47.01
571388,23,12,1996-03-08T01:30:00Z,49.93
571389,22.4,10.9,1996-03-08T02:30:00Z,48.15
571391,25,13,1996-03-08T04:30:00Z,47.28
571392,24,13.8,1996-03-08T05:30:00Z,52.89
571394,22,17,1996-03-08T07:30:00Z,73.29
571395,24.4,15.9,1996-03-08T08:30:00Z,59.11
571396,25,18,1996-03-08T09:30:00Z,65.15
571397,29,19,1996-03-08T10:30:00Z,54.83
571398,34,13.2,1996-03-08T11:30:00Z,28.5
571399,35,17,1996-03-08T12:30:00Z,34.42
571400,36,17,1996-03-08T13:30:00Z,32.57
571401,36.6,6.8,1996-03-08T14:30:00Z,16.09
571402,37,15,1996-03-08T15:30:00Z,27.14
571404,36.6,8.1,1996-03-08T17:30:00Z,17.58
571405,36,15,1996-03-08T18:30:00Z,28.67
571406,35,15,1996-03-08T19:30:00Z,30.3
571407,30.8,10.1,1996-03-08T20:30:00Z,27.83
571408,28,15,1996-03-08T21:30:00Z,45.1
571409,26,16,1996-03-08T22:30:00Z,54.08
571410,24.8,11.4,1996-03-08T23:30:00Z,43.07
571412,24,15,1996-03-09T01:30:00Z,57.15
571413,24.4,12.2,1996-03-09T02:30:00Z,46.51
571415,25,13,1996-03-09T04:30:00Z,47.28
571416,23.8,7.4,1996-03-09T05:30:00Z,34.95
571417,22,11,1996-03-09T06:30:00Z,49.67
571418,21,12,1996-03-09T07:30:00Z,56.41
571419,24.2,10.1,1996-03-09T08:30:00Z,40.95
571420,26,15,1996-03-09T09:30:00Z,50.73
571421,31,14,1996-03-09T10:30:00Z,35.56
571422,34.2,9.4,1996-03-09T11:30:00Z,21.92
571423,34,15,1996-03-09T12:30:00Z,32.03
571424,37,15,1996-03-09T13:30:00Z,27.14
571425,38,6.4,1996-03-09T14:30:00Z,14.5
571426,38,16,1996-03-09T15:30:00Z,27.4
571427,39,16,1996-03-09T16:30:00Z,25.96
571428,38,7.1,1996-03-09T17:30:00Z,15.22
571429,37,16,1996-03-09T18:30:00Z,28.94
571431,31.4,13.5,1996-03-09T20:30:00Z,33.65
571432,29,18,1996-03-09T21:30:00Z,51.5
571434,26.2,14.1,1996-03-09T23:30:00Z,47.3
571437,23.6,13.3,1996-03-10T02:30:00Z,52.44
571438,24,16,1996-03-10T03:30:00Z,60.93
571440,24,11.2,1996-03-10T05:30:00Z,44.59
571441,24,13,1996-03-10T06:30:00Z,50.2
571442,22,14,1996-03-10T07:30:00Z,60.47
571443,27.2,9.1,1996-03-10T08:30:00Z,32.05
571444,30,16,1996-03-10T09:30:00Z,42.83
571445,33,17,1996-03-10T10:30:00Z,38.49
571446,36,8.7,1996-03-10T11:30:00Z,18.92
571448,38,18,1996-03-10T13:30:00Z,31.11
571449,39.6,17.5,1996-03-10T14:30:00Z,27.65
571451,39,17,1996-03-10T16:30:00Z,27.67
571452,38.8,7.5,1996-03-10T17:30:00Z,14.98
571453,38,17,1996-03-10T18:30:00Z,29.2
571454,36,18,1996-03-10T19:30:00Z,34.7
571455,32.4,14.1,1996-03-10T20:30:00Z,33.06
571456,31,16,1996-03-10T21:30:00Z,40.45
571457,29,18,1996-03-10T22:30:00Z,51.5
571458,27.2,14.6,1996-03-10T23:30:00Z,46.06
571459,26,17,1996-03-11T00:30:00Z,57.63
571460,25,17,1996-03-11T01:30:00Z,61.16
571461,27.2,12,1996-03-11T02:30:00Z,38.88
571462,26,17,1996-03-11T03:30:00Z,57.63
571463,26,16,1996-03-11T04:30:00Z,54.08
